LOC_ID,LOC_NAME,AUSPICE,STR_NO,STREET,UNIT,PCODE,ward,PHONE,bldg_type,bldgname,IGSPACE,TGSPACE,PGSPACE,KGSPACE,SGSPACE,TOTSPACE,SUBSIDY,GC_GEOID,LONGITUDE,LATITUDE,run_date
12772,Heart Beatz Child Care - Solaris Site,Non Profit Agency,141,VILLAGE GREEN SQ,,M1S 0L3,40,416-321-1719,Community/Recreation Centre,Cliffcrest Community Centre,20,20,16,0,0,56,Y,30021063,-79.28070085,43.77772513,17-Sep-18
12778,Curious Caterpillars,Commercial Agency,28,COLLEGE VIEW AVE,,M5P 1J4,22,647-344-8681,Other,,10,15,24,0,0,49,N,785787,-79.4068891,43.70217095,17-Sep-18
12787,Creative Minds Montessori Academy,Commercial Agency,285,LAWSON RD,UNIT 101,M1C 2J6,44,647-347-6068,Other,,0,10,40,0,16,66,N,354778,-79.15205063,43.78702273,17-Sep-18
12791,Trust Child Care Inc.,Commercial Agency,29,BIRCH AVE,,M4V 1E2,22,416-944-1999,Other,,30,45,48,27,0,150,N,8741491,-79.39286701,43.6809482,17-Sep-18
12795,Gan Chabad Preschool,Non Profit Agency,147,OVERBROOK PL,,M3H 4R1,10,647-894-8533,Other,,0,10,16,0,0,26,N,548114,-79.45787152,43.76244263,17-Sep-18
12797,Abc Academy Bayview - 1432 Bayview Avenue,Commercial Agency,1432,BAYVIEW AVE,,M4G 3B3,22,647-349-2229,Other,,20,30,48,0,0,98,N,768499,-79.37405581,43.70208495,17-Sep-18
12798,Agape Christian Montessori School (2236800 Ontario Inc.),Commercial Agency,301,SILVER STAR BLVD,,M1V 0B6,41,647-717-1800,Church,Japanese Gospel Church Of Toronto,0,10,32,0,0,42,N,14238043,-79.29375797,43.81285164,17-Sep-18
12800,Learning Jungle Kennedy,Non Profit Agency,3376,KENNEDY RD,UNIT 101,M1V 3S8,39,416-291-7187,Other,,0,9,14,0,14,37,N,9467864,-79.30495951,43.81823512,17-Sep-18
12805,Little Footsteps Childcare Inc.,Commercial Agency,404,WILLARD AVE,,M6S 3R5,13,416-604-0330,Place of Worship,St Paul Anglican Church,0,10,16,20,30,76,N,10906769,-79.4839622,43.65545888,17-Sep-18
12835,Teach Me To Fly Preschool,Commercial Agency,2560,GERRARD ST E,,M1N 1W8,36,416-691-9406,Other,,14,25,16,0,0,55,N,337310,-79.27841784,43.68910513,17-Sep-18
12836,Windermere Kids Inc.,Commercial Agency,356,WINDERMERE AVE,,M6S 3L3,13,416-761-9772,Church,Windermere United Church,10,15,48,0,0,73,N,883840,-79.48042415,43.64880572,17-Sep-18
12844,La Petite École,Commercial Agency,130,KENNEDY AVE,,M6S 2X9,13,416-871-6145,Other,,0,0,16,0,0,16,N,10341165,-79.47568961,43.65084317,17-Sep-18
12860,Kids & Company Ltd. - Bloor Christie,Commercial Agency,703,BLOOR ST W,,M6G 1L5,19,647-345-5702,Other,,10,30,16,0,0,56,N,8416843,-79.41763517,43.66349288,17-Sep-18
12862,Yonge-Churchill Child Care Centre,Non Profit Agency,5350,YONGE ST,,M2N 5R5,23,416-221-4747,Church,St George's Anglican Church,10,30,48,0,45,133,N,20232538,-79.41461266,43.77410091,17-Sep-18
12869,All About Kids Inc. (1055 Gerrard Street East),Commercial Agency,1055,GERRARD ST E,,M4M 1Z7,30,416-463-5437,Other,,10,15,37,20,0,82,N,14075057,-79.3360482,43.66888337,17-Sep-18
12878,Learn With Me Children Centre Inc.,Commercial Agency,1615,KINGSTON RD,,M1N 1S4,36,416-694-7445,Other,,0,5,8,10,0,23,N,351947,-79.26587052,43.69056245,17-Sep-18
12887,Precious Blood  Jr Ymca Elp,Non Profit Agency,1035,PHARMACY AVE,,M1R 2G8,37,416-490-1624,Catholic Elementary School,Precious Blood Catholic School,0,0,0,26,30,56,Y,373219,-79.30224064,43.73936503,17-Sep-18
12888,Dewson Street Ymca,Non Profit Agency,65,CONCORD AVE,,M6H 2N9,19,416-536-1166x440,Public Elementary School,Dewson Street Junior Public School,0,0,0,52,90,142,Y,6523008,-79.42458793,43.65655765,17-Sep-18
12892,Network Childcare Services - Holy Cross,Non Profit Agency,299A,DONLANDS AVE,,M4J 3R7,29,416-885-3768,Catholic Elementary School,Holy Cross Catholic School,0,0,0,52,60,112,Y,6208930,-79.34067636,43.68998755,17-Sep-18
12894,Holy Family Childcare Centre-Queen Victoria,Non Profit Agency,141,CLOSE AVE,,M6K 2V6,14,416-524-2052,Catholic Elementary School,Holy Family,0,0,0,26,25,51,Y,8322307,-79.434911,43.63875022,17-Sep-18
12897,Toronto Woods Daycare,Commercial Agency,3072,BAYVIEW AVE,,M2N 5L3,23,416-222-7333,Place of Worship,Beth Tikvah Synagogue,0,14,20,0,0,34,N,14120342,-79.39106535,43.77874469,17-Sep-18
12899,Centre De La Petite Enfance - Les Amis Du Monde,Non Profit Agency,55,PELHAM AVE,,M6N 1A5,17,416-410-2232,Public Elementary School (French),École Élémentaire Charles-Sauriol,10,15,24,52,50,151,Y,8321585,-79.45535289,43.66768225,17-Sep-18
12903,Montessori Start Inc,Commercial Agency,1195,LAWRENCE AVE W,,M6A 1E2,15,416-901-9363,Other,,10,25,20,0,0,55,N,536175,-79.46719814,43.71111511,17-Sep-18
12906,Smart Start Montessori School (1416786 Ontario Limited),Commercial Agency,2660,KENNEDY RD,,M1T 3H7,39,416-644-1131,Other,,0,10,39,0,0,49,N,350659,-79.29416955,43.79566877,17-Sep-18
12911,K.A.S.I.A. Preschool (Op: Kerry-Ann Facey),Non Profit Agency,65,GLEN MANOR DR,,M4E 3V3,32,416-826-9451,Other,,0,0,16,0,0,16,N,10864355,-79.29220874,43.67110038,17-Sep-18
12917,George Brown - Nelson Mandela Child Care Centre,Non Profit Agency,440,SHUTER ST,,M5A 1X6,28,416-415-2450,Public Elementary School,Nelson Mandela Park Public School,10,20,32,39,30,131,Y,7635592,-79.36060291,43.65835275,17-Sep-18
12922,St. George Mini School - Mallard,Non Profit Agency,33,MALLARD RD,,M3B 1S4,34,647-478-6114,Church,,10,15,32,0,0,57,Y,11541969,-79.34958398,43.74728752,17-Sep-18
12923,Monarch Park Montessori,Commercial Agency,201,MONARCH PARK AVE,,M4J 4R9,29,647-748-8822,Place of Worship,Holy Trinity Macedono-Bulgarian Eastern Orthodox Church,0,15,24,0,0,39,N,843768,-79.32788685,43.68543374,17-Sep-18
12924,"Pine Lake Montessori School, Toddlers",Commercial Agency,253,SHEPPARD AVE W,,M2N 1N2,23,416-227-9100,House,,0,15,0,0,0,15,N,562030,-79.42293174,43.75867912,17-Sep-18
12929,Blue Butterfly Montessori School Inc.,Commercial Agency,300,RICHMOND ST W,100,M5V 1X2,20,416-479-0202,Other,,0,21,33,0,0,54,N,10223858,-79.39166212,43.64914145,17-Sep-18
12935,Kidz Kare Daycare,Non Profit Agency,15,YORK ST,3,M5J 0A3,28,416-900-1060,Other,,0,25,32,24,15,96,N,20054355,-79.38087131,43.64234783,17-Sep-18
12937,Yes I Can Nursery School Of Toronto (Yonge St),Non Profit Agency,3335,YONGE ST,,M4N 2M1,25,416-486-4911,Other,,0,4,20,12,15,51,Y,10923787,-79.40337552,43.73108385,17-Sep-18
12938,Plasp Mother Cabrini Catholic School,Non Profit Agency,720,RENFORTH DR,,M9C 2N9,3,1-888-739-4102,Catholic Elementary School,Mother Cabrini Catholic School,0,0,0,13,15,28,Y,1027151,-79.58631138,43.66378668,17-Sep-18
12941,The Orchard Montessori School,Commercial Agency,375,DOVERCOURT RD,,M6J 3E5,19,416-534-7979,Other,Old Orchard Public School,0,0,32,0,30,62,N,9410112,-79.42519758,43.65234042,17-Sep-18
12955,Kingston Road East Early Learning And Child Care Centre,Public (City Operated) Agency,3392,KINGSTON RD,,M1M 3W5,36,416-396-3755,Low Rise Apartment,,10,20,24,0,0,54,Y,352230,-79.22029267,43.73620526,17-Sep-18
12981,Islington Village Childcare Centre,Commercial Agency,112,JUTLAND RD,,M8Z 2H1,5,416-255-2000,Office Building,,20,30,40,0,0,90,N,7667027,-79.5181702,43.62902494,17-Sep-18
12988,Ola Day Care Inc.,Non Profit Agency,2211,DUNDAS ST W,,M6R 1X6,14,647-351-6521,Office Building,Ola Day Care Inc.,0,15,21,0,0,36,N,8648662,-79.45200277,43.65366652,17-Sep-18
12989,St. Wilfred Ymca,Non Profit Agency,1685,FINCH AVE W,,M3J 2G8,8,416-661-2329,Catholic Elementary School,St. Wilfrid Catholic School,0,0,0,26,45,71,Y,11574893,-79.50255431,43.75991688,17-Sep-18
12990,John English Ymca,Non Profit Agency,95,MIMICO AVE,,M8V 1R4,6,647-281-4410,Public Elementary School,John English Jms Public School,0,0,0,26,30,56,Y,7561025,-79.49442127,43.61186431,17-Sep-18
12991,St. Timothy Ymca Child Care,Non Profit Agency,25,ROCHELLE CRES,,M2J 1Y3,33,416-229-6324,Catholic Elementary School,St. Timothy's Catholic School,0,0,0,26,45,71,Y,5145355,-79.35136574,43.77516177,17-Sep-18
12992,N.Y.A.D. Cedar Drive,Non Profit Agency,21,GATESVIEW AVE,,M1J 3G4,36,416-396-6123,Public Elementary School,Cedar Drive Junior Public School,0,0,0,26,30,56,Y,337054,-79.21505413,43.74586142,17-Sep-18
12993,N.Y.A.D. Mason Road,Non Profit Agency,78,MASON RD,,M1M 3R2,36,647-687-6442,Public Elementary School,Mason Road Junior Public School,0,0,0,26,30,56,Y,360667,-79.22568618,43.73926339,17-Sep-18
13000,Heritage Child Care & Early Learning - Milliken Site,Non Profit Agency,130,PORT ROYAL TRAIL,,M1V 2T4,41,647-244-0404,Public Elementary School,Milliken Public School,0,0,0,26,30,56,Y,375326,-79.28850017,43.81659516,17-Sep-18
13001,Fraser Mustard Early Learning Centre,Non Profit Agency,82,THORNCLIFFE PARK DR,,M4H 0A2,26,416-421-7676x0,Public Elementary School,Fraser Mustard Early Learning Academy,20,20,48,60,0,148,Y,30026375,-79.34340316,43.70560989,17-Sep-18
13002,Rosethorn Before And After School Program,Non Profit Agency,2,REMINGTON DR,,M9A 2J1,4,416-239-4682,Public Elementary School,Rosethorn Junior Public School,0,0,0,26,105,131,Y,1026805,-79.53948426,43.65992914,17-Sep-18
13005,Le Petit Chaperon Rouge - Richview,Non Profit Agency,59,CLEMENT RD,,M9R 1Y5,4,416-240-9559,Catholic Elementary School(French),Ecole Elementaire Catholique Etobicoke,6,15,24,24,30,99,Y,993855,-79.55953947,43.67946894,17-Sep-18
13006,Kaleidoscope Preschool Satellite Program,Non Profit Agency,1059,LILLIAN ST,,M2M 3G1,24,416-226-1380,Public Elementary School,Lillian Public School,0,0,0,26,30,56,Y,537109,-79.41040176,43.79782998,17-Sep-18
13007,Community Centre 55 -Ted Reeves Arena,Non Profit Agency,175,MAIN ST,,M4E 2W2,32,416-691-1113,Other,,0,15,24,0,0,39,Y,6294641,-79.29927598,43.68461062,17-Sep-18
13012,Top Mandarin Day Care Centre,Commercial Agency,3143,SHEPPARD AVE E,,M1T 3J7,40,647-352-0743,Place of Worship,Grace Point Baptist Church,0,15,24,0,0,39,N,385358,-79.31601267,43.77650499,17-Sep-18
13016,Gan Shalom Preschool (Op: Chabad On The Avenue),Non Profit Agency,157,FALKIRK ST,,M5M 4K4,16,416-546-8770,Other,,0,30,39,0,0,69,N,514088,-79.42787243,43.73085104,17-Sep-18
13017,Pine Lake Montessori School,Commercial Agency,255,SHEPPARD AVE W,,M2N 1N2,23,416-227-9100,House,,0,0,36,0,0,36,N,562031,-79.42310055,43.7586,17-Sep-18
13028,Garderie Du Cercle De L'Amitie-Etobicoke,Non Profit Agency,30,THISTLE DOWN BLVD,,M9V 1H8,1,416-740-1074,Public Elementary School (French),Ecole Elementaire Saint-Noel-Chabanel,0,10,16,13,15,54,Y,1038674,-79.56076423,43.73678424,17-Sep-18
13045,Our Lady Of Victory School Age Ymca,Non Profit Agency,70,GUESTVILLE AVE,,M6N 4N3,11,416-769-6715,Catholic Elementary School,Our Lady Of Victory Catholic School,0,0,0,26,45,71,Y,9531820,-79.49031805,43.68332971,17-Sep-18
13049,Ryerson Early Learning Centre-Our Lady Of Lourdes Site,Non Profit Agency,444,SHERBOURNE ST,,M4X 1K2,27,416-979-5338x5338,Catholic Elementary School,Our Lady Of Lourdes Catholic School,0,0,0,40,60,100,Y,10923487,-79.37469879,43.66605208,17-Sep-18
13050,Abc Academy - Beaches,Commercial Agency,1923,QUEEN ST E,,M4L 1H3,32,416-484-0222,Other,,20,30,63,0,0,113,N,9980230,-79.30403701,43.66893552,17-Sep-18
13063,Liberty Preparatory School Inc.,Commercial Agency,181,CARLAW AVE,,M4M 2S1,30,647-995-4836,Other,,0,15,24,0,0,39,N,779907,-79.33989786,43.66192107,17-Sep-18
13066,Sunnyside - Keele,Commercial Agency,236,KEELE ST,,M6P 2K3,13,416-766-0312,House,Sunnyside Day Care,10,15,8,0,0,33,N,9109147,-79.46276694,43.6605372,17-Sep-18
13070,Caterpillar & Company,Commercial Agency,55,CHAUNCEY AVE,,M8Z 2Z2,5,416-239-2888,Industrial Building,Caterpillar & Company,10,25,24,0,0,59,N,992917,-79.52645659,43.63663703,17-Sep-18
13073,Up And Away Children's Learning Centres,Commercial Agency,155,GORDON BAKER RD,112,M2H 3N5,24,416-756-9797,Other,,10,10,15,0,0,35,N,3192240,-79.34404699,43.80446061,17-Sep-18
13079,Westown Early Learning And Child Care Centre,Public (City Operated) Agency,3101,WESTON RD,,M9M 2Z9,7,416-392-2440,High Rise Apartment,,10,10,16,0,0,36,Y,574232,-79.53722584,43.73331224,17-Sep-18
13094,Castle Park Playschool,Commercial Agency,1971,QUEEN ST E,"UNIT 102, 103",M4L 1H9,32,416-691-5211,Other,,0,0,0,20,34,54,N,9980052,-79.30118723,43.66949594,17-Sep-18
13104,General Mercer Early Learning Centre,Non Profit Agency,30,TURNBERRY AVE,,M6N 1P8,17,416-658-1699,Public Elementary School,General Mercer Public School,10,15,24,0,30,79,Y,877576,-79.46401246,43.67905973,17-Sep-18
13105,St. Marcellus Early Learning Centre,Non Profit Agency,15,DENFIELD ST,,M9R 3H2,4,416-248-1803,Catholic Elementary School,St. Marcellus Catholic School,0,0,16,26,30,72,Y,996286,-79.55422495,43.67979193,17-Sep-18
13106,St. Jude Early Learning Centre,Non Profit Agency,3251,WESTON RD,,M9M 2T9,7,416-743-0140,Catholic Elementary School,St. Jude Catholic School,0,15,16,26,30,87,Y,574322,-79.53925983,43.74049307,17-Sep-18
13109,Perth Avenue Early Learning Centre,Non Profit Agency,14,RUSKIN AVE,,M6P 3P8,18,416-533-2575,Public Elementary School,Perth Avenue Public School,0,15,24,78,75,192,Y,8431734,-79.45242295,43.66283995,17-Sep-18
13110,Carleton Village Early Learning Centre,Non Profit Agency,315,OSLER ST,,M6N 2Z4,17,416-651-2550,Public Elementary School,Carleton Village Public School North,10,15,16,26,45,112,Y,8714071,-79.46003206,43.67236139,17-Sep-18
13111,St. Fidelis Early Learning Centre,Non Profit Agency,9,BANNERMAN ST,,M6L 2S5,12,416-245-2446,Catholic Elementary School,St Fidelis Catholic School,0,0,16,39,60,115,Y,486267,-79.48495176,43.7172961,17-Sep-18
13120,St. Edward Ymca,Non Profit Agency,1,BOTHAM RD,,M2N 2J6,23,416-225-7773x440,Catholic Elementary School,St. Edward Catholic School,0,0,0,39,45,84,Y,3121391,-79.41340933,43.75396042,17-Sep-18
13122,Indian Road Crescent School Age Ymca,Non Profit Agency,285,INDIAN ROAD CRES,,M6P 2G8,14,416-763-1195,Public Elementary School,Indian  Road Crescent Junior Public School,0,0,0,52,90,142,Y,824662,-79.46008116,43.66253731,17-Sep-18
13123,Forest Manor Ymca,Non Profit Agency,25,FOREST MANOR RD,,M2J 1M4,33,416-773-1958,Public Elementary School,Forest Manor Public School,0,0,0,52,60,112,Y,517448,-79.3430668,43.77104273,17-Sep-18
13124,St. Maria Goretti - Network Childcare Services,Non Profit Agency,21,KENMARK BLVD,,M1K 3N8,35,416-206-8374,Catholic Elementary School,St. Maria Goretti Catholic School,0,0,0,26,60,86,Y,350045,-79.26592531,43.72984392,17-Sep-18
13126,Plasp - Kingsview Village Junior School,Non Profit Agency,1,YORK RD,,M9R 3C8,2,1-888-739-4102,Public Elementary School,Kingsview Village Junior School,0,0,0,13,15,28,Y,1045581,-79.55079242,43.69787524,17-Sep-18
13127,Plasp - James S. Bell Junior Middle School,Non Profit Agency,90,THIRTY FIRST ST,,M8W 3E9,6,1-888-739-4102,Public Middle School,James S. Bell Junior Middle School,0,0,0,26,30,56,Y,7287731,-79.5301917,43.59435422,17-Sep-18
13129,St. Brendan Kindergarten Before & After School Program,Non Profit Agency,186,CENTENNIAL RD,,M1C 1Z9,44,416-281-0262x228,Catholic Elementary School,St. Brendan Catholic School,0,0,0,26,0,26,Y,317877,-79.14925372,43.78255557,17-Sep-18
13130,Parkdale Childcare Centre,Non Profit Agency,78,SEAFORTH AVE,,M6K 3L2,14,416-393-8386,Public Elementary School,Parkdale Jr And Sr Public School,0,15,22,52,60,149,Y,10180114,-79.43680183,43.64319587,17-Sep-18
13131,Daystrom Childcare Centre,Non Profit Agency,25,DAYSTROM DR,,M9M 2A8,7,416-785-2420,Public Elementary School,Daystrom Public School,0,0,0,26,45,71,Y,505735,-79.54696659,43.74795552,17-Sep-18
13132,Rainbow's End Day Care Satellite,Non Profit Agency,33,LAMBERTON BLVD,,M3J 1G6,8,416-633-4718,Public Elementary School,Lamberton Public School,0,0,0,26,30,56,Y,534646,-79.50282777,43.75366289,17-Sep-18
13133,Community Centre 55-Adam Beck,Non Profit Agency,400,SCARBOROUGH RD,,M4E 3M8,32,416-691-1113,Public Elementary School,Adam Beck Es,0,0,0,65,120,185,Y,10476656,-79.28849109,43.6831604,17-Sep-18
13136,Growing Tykes Learning Centre,Non Profit Agency,112,SEDGEMOUNT DR,,M1H 1X9,38,416-438-4088,Public Elementary School,William Tredway Jr. Public School,0,0,0,26,30,56,Y,384158,-79.23511246,43.76493366,17-Sep-18
13144,Le Petit Chaperon Rouge - Jones,Non Profit Agency,343,JONES AVE,,M4J 3G4,30,416-465-2227,Catholic Elementary School(French),École Élémentaire Catholique St-Williams,0,30,40,39,0,109,Y,826229,-79.33662385,43.67257263,17-Sep-18
13145,Garderie Du Soleil Levant,Non Profit Agency,116,CORNELIUS PKY,,M6L 2K5,12,416-551-7072,Public Elementary School (French),Ecole Elementaire Maison Montessori,0,0,16,26,30,72,Y,502996,-79.47553797,43.71783652,17-Sep-18
13146,Les Merveilles Du Monde,Non Profit Agency,150,CARNFORTH RD,,M4A 2K7,34,647-428-0084,Public Elementary School (French),Ecole Elementaire Jeanne-Lajoie,0,15,24,26,60,125,Y,496710,-79.32149779,43.73450537,17-Sep-18
13160,Steelesview Child Care,Non Profit Agency,105,BESTVIEW DR,,M2M 2Y1,24,416-733-7873,Public Elementary School,Steelesview Public School,0,0,0,0,30,30,N,9467757,-79.3856361,43.8026747,17-Sep-18
13162,Absorbent Minds 2,Commercial Agency,20,OLD KINGSTON RD,,M1E 3J5,44,416-283-3467,Other,,0,0,24,0,0,24,N,369258,-79.18372824,43.77529915,17-Sep-18
13163,Aspiring Academics Preschool Inc.,Commercial Agency,262,WOODFIELD RD,,M4L 2W7,32,416-889-9389,Other,,6,9,16,0,0,31,N,7795495,-79.32395613,43.67111679,17-Sep-18
13164,Vincent Massey Academy - Franklin Horner  Campus,Commercial Agency,432,HORNER AVE,,M8W 2B2,6,416-252-3305x226,Purpose Built,Community Centre,10,30,48,0,0,88,Y,5674872,-79.5380334,43.60366441,17-Sep-18
13169,Kinder Grove,Commercial Agency,980,DUFFERIN ST,,M6H 4B4,18,416-535-5437,Public Elementary School,Kent Senior Public School,10,15,16,0,0,41,N,9246319,-79.43514669,43.65869955,17-Sep-18
13171,Centre Educatif A Petits Pas,Non Profit Agency,29,MEADOWVALE RD,,M1C 1R7,44,416-393-5421x2,Catholic Elementary School(French),École Élémentaire Catholique Saint-Michel,0,10,16,52,45,123,Y,2184376,-79.15700816,43.7774619,17-Sep-18
13176,Odyssey Montessori School,Non Profit Agency,256,CHRISTIE ST,,M6G 3B8,19,416-535-9402,Other,,0,10,47,0,0,57,N,782703,-79.42146261,43.67064544,17-Sep-18
13180,Angelgate Daycare Inc. 230 Jane Street,Commercial Agency,230,JANE ST,,M6S 3Z1,13,647-835-4546,Commercial Building,Commercial Building,0,14,0,0,9,23,N,7368716,-79.48698713,43.65485613,17-Sep-18
13181,Angelgate Daycare Inc. 232 Jane Street,Commercial Agency,232,JANE ST,,M6S 3Z1,13,647-835-4546,Commercial Building,Commercial Building,0,0,14,0,0,14,N,14205654,-79.48699655,43.65487687,17-Sep-18
13182,Abc Academy-McRae,Commercial Agency,235,MCRAE DR,,M4G 1T6,26,647-340-3688,Other,,20,33,54,0,0,107,N,3890948,-79.36462404,43.70880217,17-Sep-18
13183,Mighty Kids,Commercial Agency,14,VERRAL AVE,,M4M 2R2,30,416-312-8949,Other,,6,15,22,0,0,43,N,8417653,-79.34132384,43.66136256,17-Sep-18
13189,Play Loft,Commercial Agency,583,DANFORTH AVE,,M4K 1P9,30,416-406-0110,Other,,0,0,48,0,50,98,N,7569298,-79.34652486,43.67839197,17-Sep-18
13191,Curious Caterpillars - Petman Avenue,Commercial Agency,87,PETMAN AVE,,M4S 2S9,22,647-501-7386,Other,,20,25,32,0,0,77,N,853863,-79.38451518,43.70906627,17-Sep-18
13216,Weybourne School,Commercial Agency,54,LAWRENCE AVE E,,M4N 1S3,25,416-917-8030,House,,0,11,0,0,0,11,N,10133686,-79.39927057,43.72595681,17-Sep-18
13218,Brightpath Eglinton,Commercial Agency,5535,EGLINTON AVE W,200,M9C 5K5,3,416-742-3535,Office Building,Centennial Building Court,26,45,56,0,0,127,N,14621473,-79.6023652,43.6512058,17-Sep-18
13221,Parkway Forest Ymca,Non Profit Agency,55,FOREST MANOR RD,,M2J 0C2,33,416-773-1958,City owned Community/Recreation Centre,Parkway Forest Community Recreation Centre,20,20,40,0,0,80,Y,30027073,-79.34389437,43.77253732,17-Sep-18
13222,Montessori Education Centre,Commercial Agency,16,THORNCLIFFE PARK DR,,M4H 1H4,26,416-221-0007,Community/Recreation Centre,,0,5,24,0,0,29,N,3244830,-79.34741129,43.70406893,17-Sep-18
13236,Engaging Minds Child Care,Commercial Agency,29,GERVAIS DR,104,M3C 1Y9,26,647-830-4435,Office Building,,10,14,16,0,0,40,N,11541935,-79.33682241,43.72474983,17-Sep-18
13241,Kids & Company Scotia Plaza,Commercial Agency,104,YONGE ST,UNIT 260 & UNIT 360,M5C 2Y6,28,416-603-2992,Other,,10,30,24,0,0,64,N,8677263,-79.37849436,43.64998475,17-Sep-18
13242,Oakridge Junior  Playcare,Non Profit Agency,110,BYNG AVE,,M1L 3P1,35,416-755-9215x257,Public Elementary School,Oakridge Jr. Public Shcool,0,0,0,26,30,56,Y,315052,-79.28254604,43.69496934,17-Sep-18
13244,Kreative Kids Terry Fox,Non Profit Agency,185,WINTERMUTE BLVD,,M1W 3M9,39,647-438-9411,Public Elementary School,Terry Fox Public School,0,0,0,26,30,56,Y,399160,-79.31868953,43.81590797,17-Sep-18
13245,Willowbrae Academy,Commercial Agency,240,DUNCAN MILL RD,100,M3B 3R6,34,416-834-9050,Other,,17,40,58,0,0,115,N,4833177,-79.35145637,43.76222852,17-Sep-18
13246,Beverly Glen Ymca,Non Profit Agency,85,BEVERLY GLEN BLVD,,M1W 1W4,39,647-438-6702,Public Elementary School,Beverly Glen Junior Public School,0,0,0,26,30,56,Y,307817,-79.32307086,43.79866171,17-Sep-18
13247,Heart Beatz - Halbert Child Care Site,Non Profit Agency,31,MCCOWAN RD,,M1M 3L7,36,416-267-6293,Public Elementary School,H A Halbert Jr Public School,0,0,0,26,30,56,Y,361168,-79.23173925,43.7276582,17-Sep-18
13248,Sunnylea Child Care Centre Before And After School Program,Non Profit Agency,851,ROYAL YORK RD,,M8Y 2V3,5,416-233-6509,Other,,0,0,0,0,30,30,N,10144721,-79.50892095,43.64274664,17-Sep-18
13250,Alvin Curling Ymca,Non Profit Agency,50,UPPER ROUGE TRAIL,,M1B 6K4,42,416-287-8534,Public Elementary School,Alvin Curling Public School,0,0,0,26,30,56,Y,30033029,-79.1906336,43.80849215,17-Sep-18
13251,Percy Williams Ymca,Non Profit Agency,35,WHITE HEATHER BLVD,,M1V 1P6,41,416-293-7326,Public Elementary School,Percy Williams Junior Public School,0,0,0,13,30,43,Y,397655,-79.26566174,43.8126755,17-Sep-18
13253,Plasp North Bridlewood Junior Public School,Non Profit Agency,50,COLLINGSBROOK BLVD,,M1W 1L7,40,1-888-739-4102,Public Elementary School,North Bridlewood Junior Public School,0,0,0,13,15,28,Y,321476,-79.31859031,43.78892496,17-Sep-18
13254,Plasp Inglewood Heights Junior Public School,Non Profit Agency,45,DEMPSTER ST,,M1T 2T6,40,1-888-739-4102,Public Elementary School,Inglewood Heights Public School,0,0,0,13,15,28,Y,327534,-79.29232137,43.77941614,17-Sep-18
13256,Plasp Blythwood Junior Public School,Non Profit Agency,2,STRATHGOWAN CRES,,M4N 2Z5,25,1-888-739-4102,Public Elementary School,Blythwood Junior Public School,0,0,0,26,30,56,Y,7754014,-79.38950895,43.71994009,17-Sep-18
13257,Unicorn Day Care Centre,Non Profit Agency,240,AVENUE RD,,M5R 2J4,20,416-929-6841,Church,The Church Of The Messiah,0,15,24,0,0,39,Y,765454,-79.39792485,43.67694242,17-Sep-18
13285,Tiny Explorers Academy,Commercial Agency,115,MERTON ST,,M4S 1A7,22,416-489-7788,Other,,10,30,40,0,0,80,N,7274153,-79.39278951,43.69660232,17-Sep-18
13286,Sunshine Kids,Commercial Agency,1,WESTSIDE DR,8,M9C 1B2,5,416-622-7529,Commercial Building,Dh Management,0,0,24,20,30,74,N,1043845,-79.56222798,43.61834342,17-Sep-18
13287,Yeshivat Yesodei Hatora,Non Profit Agency,77,GLEN RUSH BLVD,,M5N 2T8,16,416-787-1101x231,Synagogue,,0,0,72,0,0,72,N,520518,-79.42586718,43.71800088,17-Sep-18
13295,Chabad Of Midtown - St Clair,Non Profit Agency,546,ST CLAIR AVE W,,M6C 1A5,21,416-516-2005,Other,,10,15,0,0,0,25,N,14068128,-79.42094816,43.68282862,17-Sep-18
13304,Circles In The Sun Montessori Academy,Commercial Agency,42,TUXEDO CRT,,M1G 3S3,38,416-916-7005,Other,,0,10,22,0,0,32,N,11530099,-79.23056737,43.78070605,17-Sep-18
13309,Bluebird Montessori School (North),Commercial Agency,958,BROADVIEW AVE,,M4K 2R6,29,416-424-4033,Other,,10,21,20,0,0,51,N,18315,-79.35784579,43.68185665,17-Sep-18
13310,Bluebird Montessori School (Mini),Commercial Agency,905,BROADVIEW AVE,A,M4K 2R2,29,416-406-4033,Other,,0,20,10,0,0,30,N,10834715,-79.35745918,43.68120945,17-Sep-18
13311,Dr Eric Jackman Institute Of Child Study Laboratory School Nursery,Non Profit Agency,45,WALMER RD,,M5R 2X2,20,416-934-4512,Other,,0,0,20,0,0,20,N,2377004,-79.40587873,43.66962166,17-Sep-18
13317,Waldorf Academy Childcare Centre,Non Profit Agency,263,SPADINA RD,,M5R 2V3,22,416-962-6447x248,Other,,0,12,36,0,0,48,N,870330,-79.40759817,43.67702693,17-Sep-18
13318,Brookhaven Child Care -  St. Bernard Site,Non Profit Agency,12,DUCKWORTH ST,,M6M 4W4,12,416-249-6587,Catholic Elementary School,St. Bernard Catholic School,0,0,0,52,45,97,Y,509553,-79.50061114,43.70251481,17-Sep-18
13324,Taddle Creek Montessori School,Commercial Agency,39,SPADINA RD,,M5R 2S9,20,416-413-9493,Other,,0,0,0,84,0,84,N,10736648,-79.40427144,43.668538,17-Sep-18
